,model_id,Variable,Remove,Prior,pvalue,Rsq,mape
412,DOG FOOD_NST PURINA_CASTOR & POLLUX_DRY_SINGLE PACK_8.1-20.9LB (DD-MD)_REM SEGMENT_71-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_CASTOR & POLLUX_DRY_SINGLE PACK_8.1-20.9LB (DD-MD)_REM SEGMENT_71-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_time_trend,Own,0.1340779980908197,0.0043982175560325,0.9328778969556426,0.0482324335331501
413,DOG FOOD_NST PURINA_CASTOR & POLLUX_DRY_SINGLE PACK_8.1-20.9LB (DD-MD)_REM SEGMENT_71-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_CASTOR & POLLUX_DRY_SINGLE PACK_8.1-20.9LB (DD-MD)_REM SEGMENT_71-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_yearly_seasonality_segment,Own,1.1246964661395111,0.5911253123424738,0.9328778969556426,0.0482324335331501
414,DOG FOOD_NST PURINA_CASTOR & POLLUX_DRY_SINGLE PACK_8.1-20.9LB (DD-MD)_REM SEGMENT_71-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,const,,14.685024708049754,9.865565308633612e-58,0.9328778969556426,0.0482324335331501
415,DOG FOOD_NST PURINA_MERRICK_DRY_SINGLE PACK_2-8LB (DD-SML)_REM SEGMENT_42-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_MERRICK_DRY_SINGLE PACK_2-8LB (DD-SML)_REM SEGMENT_42-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_christmas_flg,Own,-0.0631631406353186,0.0644095279614002,0.4211019435871828,0.0342110162047748
416,DOG FOOD_NST PURINA_MERRICK_DRY_SINGLE PACK_2-8LB (DD-SML)_REM SEGMENT_42-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_MERRICK_DRY_SINGLE PACK_2-8LB (DD-SML)_REM SEGMENT_42-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_ln_acv,Own,-0.0391207578764249,0.4411409308682867,0.4211019435871828,0.0342110162047748
417,DOG FOOD_NST PURINA_MERRICK_DRY_SINGLE PACK_2-8LB (DD-SML)_REM SEGMENT_42-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_MERRICK_DRY_SINGLE PACK_2-8LB (DD-SML)_REM SEGMENT_42-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_ln_base_price,Own,-0.3157338586546991,0.0715313666452098,0.4211019435871828,0.0342110162047748
418,DOG FOOD_NST PURINA_MERRICK_DRY_SINGLE PACK_2-8LB (DD-SML)_REM SEGMENT_42-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_MERRICK_DRY_SINGLE PACK_2-8LB (DD-SML)_REM SEGMENT_42-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_ln_tpr,Own,-0.9559840456532392,0.0014063764679579,0.4211019435871828,0.0342110162047748
419,DOG FOOD_NST PURINA_MERRICK_DRY_SINGLE PACK_2-8LB (DD-SML)_REM SEGMENT_42-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_MERRICK_DRY_SINGLE PACK_2-8LB (DD-SML)_REM SEGMENT_42-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_time_trend,Own,0.0884369308160414,0.0617645509582431,0.4211019435871828,0.0342110162047748
420,DOG FOOD_NST PURINA_MERRICK_DRY_SINGLE PACK_2-8LB (DD-SML)_REM SEGMENT_42-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_MERRICK_DRY_SINGLE PACK_2-8LB (DD-SML)_REM SEGMENT_42-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_yearly_seasonality_segment,Own,-0.7439210986384808,0.5981695991918434,0.4211019435871828,0.0342110162047748
421,DOG FOOD_NST PURINA_MERRICK_DRY_SINGLE PACK_2-8LB (DD-SML)_REM SEGMENT_42-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_PURINA PRO PLAN_DRY_SINGLE PACK_2-8LB (DD-SML)_SPECIALTY_28-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_ln_bp_ratio,Competitor,-0.544232282065275,0.0032987717731448,0.4211019435871828,0.0342110162047748
422,DOG FOOD_NST PURINA_MERRICK_DRY_SINGLE PACK_2-8LB (DD-SML)_REM SEGMENT_42-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,const,,12.599916836351635,3.775576884775686e-44,0.4211019435871828,0.0342110162047748
423,DOG FOOD_NST PURINA_MERRICK_DRY_SINGLE PACK_21-39.9LB (DD-LRG)_REM SEGMENT_18-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_HILLS_SCIENCE DIET_DRY_SINGLE PACK_21-39.9LB (DD-LRG)_SPECIALTY_8-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_ln_comp_acv,Competitor,-0.3066588501266833,0.0203379804156833,0.8635621958378104,0.032189821629906
424,DOG FOOD_NST PURINA_MERRICK_DRY_SINGLE PACK_21-39.9LB (DD-LRG)_REM SEGMENT_18-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_MERRICK_DRY_SINGLE PACK_21-39.9LB (DD-LRG)_REM SEGMENT_18-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_christmas_flg,Own,-0.0850936402624342,0.0052964123963743,0.8635621958378104,0.032189821629906
425,DOG FOOD_NST PURINA_MERRICK_DRY_SINGLE PACK_21-39.9LB (DD-LRG)_REM SEGMENT_18-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_MERRICK_DRY_SINGLE PACK_21-39.9LB (DD-LRG)_REM SEGMENT_18-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_ln_acv,Own,0.3936516248379371,1.6926410515937779e-09,0.8635621958378104,0.032189821629906
426,DOG FOOD_NST PURINA_MERRICK_DRY_SINGLE PACK_21-39.9LB (DD-LRG)_REM SEGMENT_18-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_MERRICK_DRY_SINGLE PACK_21-39.9LB (DD-LRG)_REM SEGMENT_18-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_ln_base_price,Own,-0.9368269291864006,6.096064702659428e-08,0.8635621958378104,0.032189821629906
427,DOG FOOD_NST PURINA_MERRICK_DRY_SINGLE PACK_21-39.9LB (DD-LRG)_REM SEGMENT_18-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_MERRICK_DRY_SINGLE PACK_21-39.9LB (DD-LRG)_REM SEGMENT_18-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_time_trend,Own,0.4808927838997818,8.74549117800154e-17,0.8635621958378104,0.032189821629906
428,DOG FOOD_NST PURINA_MERRICK_DRY_SINGLE PACK_21-39.9LB (DD-LRG)_REM SEGMENT_18-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_MERRICK_DRY_SINGLE PACK_21-39.9LB (DD-LRG)_REM SEGMENT_18-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_yearly_seasonality_segment,Own,-2.348509132903331,0.0616752121523039,0.8635621958378104,0.032189821629906
429,DOG FOOD_NST PURINA_MERRICK_DRY_SINGLE PACK_21-39.9LB (DD-LRG)_REM SEGMENT_18-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,const,,14.493839559862458,1.5718966779180994e-25,0.8635621958378104,0.032189821629906
430,DOG FOOD_NST PURINA_MERRICK_DRY_SINGLE PACK_8.1-20.9LB (DD-MD)_REM SEGMENT_22-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_MERRICK_DRY_SINGLE PACK_8.1-20.9LB (DD-MD)_REM SEGMENT_22-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_blackfriday_flg,Own,0.044083849330431,0.0579825113455128,0.7613332358120357,0.0227487900437322
431,DOG FOOD_NST PURINA_MERRICK_DRY_SINGLE PACK_8.1-20.9LB (DD-MD)_REM SEGMENT_22-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_MERRICK_DRY_SINGLE PACK_8.1-20.9LB (DD-MD)_REM SEGMENT_22-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_christmas_flg,Own,-0.0246212247993765,0.2995592201622609,0.7613332358120357,0.0227487900437322
432,DOG FOOD_NST PURINA_MERRICK_DRY_SINGLE PACK_8.1-20.9LB (DD-MD)_REM SEGMENT_22-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_MERRICK_DRY_SINGLE PACK_8.1-20.9LB (DD-MD)_REM SEGMENT_22-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_december_flg,Own,0.0569451640663157,0.0152677384348858,0.7613332358120357,0.0227487900437322
433,DOG FOOD_NST PURINA_MERRICK_DRY_SINGLE PACK_8.1-20.9LB (DD-MD)_REM SEGMENT_22-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_MERRICK_DRY_SINGLE PACK_8.1-20.9LB (DD-MD)_REM SEGMENT_22-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_ln_acv,Own,0.0912030885721998,0.0198550281877753,0.7613332358120357,0.0227487900437322
434,DOG FOOD_NST PURINA_MERRICK_DRY_SINGLE PACK_8.1-20.9LB (DD-MD)_REM SEGMENT_22-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_MERRICK_DRY_SINGLE PACK_8.1-20.9LB (DD-MD)_REM SEGMENT_22-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_ln_base_price,Own,-0.4637621618123351,6.709914257178515e-23,0.7613332358120357,0.0227487900437322
435,DOG FOOD_NST PURINA_MERRICK_DRY_SINGLE PACK_8.1-20.9LB (DD-MD)_REM SEGMENT_22-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_MERRICK_DRY_SINGLE PACK_8.1-20.9LB (DD-MD)_REM SEGMENT_22-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_ln_tpr,Own,-1.173498481820324,0.000845318486717,0.7613332358120357,0.0227487900437322
436,DOG FOOD_NST PURINA_MERRICK_DRY_SINGLE PACK_8.1-20.9LB (DD-MD)_REM SEGMENT_22-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_MERRICK_DRY_SINGLE PACK_8.1-20.9LB (DD-MD)_REM SEGMENT_22-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_new_year_flg,Own,0.0406221028261177,0.0501108793036728,0.7613332358120357,0.0227487900437322
437,DOG FOOD_NST PURINA_MERRICK_DRY_SINGLE PACK_8.1-20.9LB (DD-MD)_REM SEGMENT_22-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_MERRICK_DRY_SINGLE PACK_8.1-20.9LB (DD-MD)_REM SEGMENT_22-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_yearly_seasonality_segment,Own,0.1626102440287127,0.8794386156367846,0.7613332358120357,0.0227487900437322
438,DOG FOOD_NST PURINA_MERRICK_DRY_SINGLE PACK_8.1-20.9LB (DD-MD)_REM SEGMENT_22-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_PURINA PRO PLAN_DRY_SINGLE PACK_8.1-20.9LB (DD-MD)_SPECIALTY_15-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_ln_bp_ratio,Competitor,-0.2615830545247577,0.0021161058795043,0.7613332358120357,0.0227487900437322
439,DOG FOOD_NST PURINA_MERRICK_DRY_SINGLE PACK_8.1-20.9LB (DD-MD)_REM SEGMENT_22-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,const,,13.009521762681684,8.22873322104991e-89,0.7613332358120357,0.0227487900437322
440,DOG FOOD_NST PURINA_PURINA BENEFUL_DRY_SINGLE PACK_>40LB (DD-XL)_REM SEGMENT_89-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_SMUCKERS_NATURE'S RECIPE_DRY_SINGLE PACK_21-39.9LB (DD-LRG)_REM SEGMENT_48-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_ln_comp_tpr,Competitor,0.9398973329210474,0.0832906816738226,0.9448637524647912,0.0607055926712324
441,DOG FOOD_NST PURINA_PURINA BENEFUL_DRY_SINGLE PACK_>40LB (DD-XL)_REM SEGMENT_89-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_PURINA BENEFUL_DRY_SINGLE PACK_>40LB (DD-XL)_REM SEGMENT_89-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_blackfriday_flg,Own,-0.0546505044495951,0.33855205464866,0.9448637524647912,0.0607055926712324
442,DOG FOOD_NST PURINA_PURINA BENEFUL_DRY_SINGLE PACK_>40LB (DD-XL)_REM SEGMENT_89-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_PURINA BENEFUL_DRY_SINGLE PACK_>40LB (DD-XL)_REM SEGMENT_89-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_christmas_flg,Own,-0.1631379394341024,0.0051654696986949,0.9448637524647912,0.0607055926712324
443,DOG FOOD_NST PURINA_PURINA BENEFUL_DRY_SINGLE PACK_>40LB (DD-XL)_REM SEGMENT_89-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_PURINA BENEFUL_DRY_SINGLE PACK_>40LB (DD-XL)_REM SEGMENT_89-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_december_flg,Own,-0.0663170437591327,0.243087951851991,0.9448637524647912,0.0607055926712324
444,DOG FOOD_NST PURINA_PURINA BENEFUL_DRY_SINGLE PACK_>40LB (DD-XL)_REM SEGMENT_89-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_PURINA BENEFUL_DRY_SINGLE PACK_>40LB (DD-XL)_REM SEGMENT_89-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_ln_acv,Own,0.5582969315287746,9.68491675832905e-10,0.9448637524647912,0.0607055926712324
445,DOG FOOD_NST PURINA_PURINA BENEFUL_DRY_SINGLE PACK_>40LB (DD-XL)_REM SEGMENT_89-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_PURINA BENEFUL_DRY_SINGLE PACK_>40LB (DD-XL)_REM SEGMENT_89-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_ln_base_price,Own,-2.208510677717473,5.033461394445681e-07,0.9448637524647912,0.0607055926712324
446,DOG FOOD_NST PURINA_PURINA BENEFUL_DRY_SINGLE PACK_>40LB (DD-XL)_REM SEGMENT_89-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_PURINA BENEFUL_DRY_SINGLE PACK_>40LB (DD-XL)_REM SEGMENT_89-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_ln_tpr,Own,-0.3441475533716005,0.751750738912573,0.9448637524647912,0.0607055926712324
447,DOG FOOD_NST PURINA_PURINA BENEFUL_DRY_SINGLE PACK_>40LB (DD-XL)_REM SEGMENT_89-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_PURINA BENEFUL_DRY_SINGLE PACK_>40LB (DD-XL)_REM SEGMENT_89-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_new_year_flg,Own,-0.0760855971068661,0.152168284843457,0.9448637524647912,0.0607055926712324
448,DOG FOOD_NST PURINA_PURINA BENEFUL_DRY_SINGLE PACK_>40LB (DD-XL)_REM SEGMENT_89-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_PURINA BENEFUL_DRY_SINGLE PACK_>40LB (DD-XL)_REM SEGMENT_89-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_stockpiling,Own,-0.0999841157091725,0.0240042137231254,0.9448637524647912,0.0607055926712324
449,DOG FOOD_NST PURINA_PURINA BENEFUL_DRY_SINGLE PACK_>40LB (DD-XL)_REM SEGMENT_89-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_PURINA BENEFUL_DRY_SINGLE PACK_>40LB (DD-XL)_REM SEGMENT_89-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_time_trend,Own,1.1527420262311487,3.496918356464955e-27,0.9448637524647912,0.0607055926712324
450,DOG FOOD_NST PURINA_PURINA BENEFUL_DRY_SINGLE PACK_>40LB (DD-XL)_REM SEGMENT_89-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_PURINA BENEFUL_DRY_SINGLE PACK_>40LB (DD-XL)_REM SEGMENT_89-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_yearly_seasonality_segment,Own,-5.496167194079987,0.0385509461623183,0.9448637524647912,0.0607055926712324
451,DOG FOOD_NST PURINA_PURINA BENEFUL_DRY_SINGLE PACK_>40LB (DD-XL)_REM SEGMENT_89-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,const,,13.677175959431542,1.4096051687496648e-14,0.9448637524647912,0.0607055926712324
452,DOG FOOD_NST PURINA_PURINA CHOW_DRY_SINGLE PACK_21-39.9LB (DD-LRG)_REM SEGMENT_85-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_PURINA CHOW_DRY_SINGLE PACK_21-39.9LB (DD-LRG)_REM SEGMENT_85-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_blackfriday_flg,Own,-0.119571843217509,0.0847653868396695,0.8823594829316915,0.071030996580375
453,DOG FOOD_NST PURINA_PURINA CHOW_DRY_SINGLE PACK_21-39.9LB (DD-LRG)_REM SEGMENT_85-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_PURINA CHOW_DRY_SINGLE PACK_21-39.9LB (DD-LRG)_REM SEGMENT_85-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_christmas_flg,Own,-0.1311815320692146,0.061499274652301,0.8823594829316915,0.071030996580375
454,DOG FOOD_NST PURINA_PURINA CHOW_DRY_SINGLE PACK_21-39.9LB (DD-LRG)_REM SEGMENT_85-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_PURINA CHOW_DRY_SINGLE PACK_21-39.9LB (DD-LRG)_REM SEGMENT_85-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_december_flg,Own,-0.1197293697478124,0.0873180665228708,0.8823594829316915,0.071030996580375
455,DOG FOOD_NST PURINA_PURINA CHOW_DRY_SINGLE PACK_21-39.9LB (DD-LRG)_REM SEGMENT_85-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_PURINA CHOW_DRY_SINGLE PACK_21-39.9LB (DD-LRG)_REM SEGMENT_85-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_ln_acv,Own,0.7159007407601289,4.910620419105098e-06,0.8823594829316915,0.071030996580375
456,DOG FOOD_NST PURINA_PURINA CHOW_DRY_SINGLE PACK_21-39.9LB (DD-LRG)_REM SEGMENT_85-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_PURINA CHOW_DRY_SINGLE PACK_21-39.9LB (DD-LRG)_REM SEGMENT_85-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_ln_base_price,Own,-1.7923745731966152,0.0006197409983328,0.8823594829316915,0.071030996580375
457,DOG FOOD_NST PURINA_PURINA CHOW_DRY_SINGLE PACK_21-39.9LB (DD-LRG)_REM SEGMENT_85-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_PURINA CHOW_DRY_SINGLE PACK_21-39.9LB (DD-LRG)_REM SEGMENT_85-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_time_trend,Own,0.9556867716581504,7.178414326036912e-20,0.8823594829316915,0.071030996580375
458,DOG FOOD_NST PURINA_PURINA CHOW_DRY_SINGLE PACK_21-39.9LB (DD-LRG)_REM SEGMENT_85-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_PURINA CHOW_DRY_SINGLE PACK_21-39.9LB (DD-LRG)_REM SEGMENT_85-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_yearly_seasonality_segment,Own,-4.436726243720585,0.1444828436131898,0.8823594829316915,0.071030996580375
459,DOG FOOD_NST PURINA_PURINA CHOW_DRY_SINGLE PACK_21-39.9LB (DD-LRG)_REM SEGMENT_85-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_PURINA BENEFUL_DRY_SINGLE PACK_21-39.9LB (DD-LRG)_REM SEGMENT_100-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_ln_bp_ratio,Competitor,-0.3632999139047895,8.662580168889106e-05,0.8823594829316915,0.071030996580375
460,DOG FOOD_NST PURINA_PURINA CHOW_DRY_SINGLE PACK_21-39.9LB (DD-LRG)_REM SEGMENT_85-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,const,,11.73659243871153,3.3670780880166383e-09,0.8823594829316915,0.071030996580375
461,DOG FOOD_NST PURINA_PURINA CHOW_DRY_SINGLE PACK_>40LB (DD-XL)_REM SEGMENT_86-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_PURINA CHOW_DRY_SINGLE PACK_>40LB (DD-XL)_REM SEGMENT_86-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_christmas_flg,Own,-0.1059613749843572,0.0224634665444978,0.8857387975181011,0.0450263848799111
462,DOG FOOD_NST PURINA_PURINA CHOW_DRY_SINGLE PACK_>40LB (DD-XL)_REM SEGMENT_86-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_PURINA CHOW_DRY_SINGLE PACK_>40LB (DD-XL)_REM SEGMENT_86-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_ln_acv,Own,0.5685156193692109,3.5113984203821986e-22,0.8857387975181011,0.0450263848799111
463,DOG FOOD_NST PURINA_PURINA CHOW_DRY_SINGLE PACK_>40LB (DD-XL)_REM SEGMENT_86-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_PURINA CHOW_DRY_SINGLE PACK_>40LB (DD-XL)_REM SEGMENT_86-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_ln_base_price,Own,-1.1048831425331898,0.0097407146851584,0.8857387975181011,0.0450263848799111
464,DOG FOOD_NST PURINA_PURINA CHOW_DRY_SINGLE PACK_>40LB (DD-XL)_REM SEGMENT_86-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_PURINA CHOW_DRY_SINGLE PACK_>40LB (DD-XL)_REM SEGMENT_86-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_time_trend,Own,0.6162514720245453,7.355237566469842e-20,0.8857387975181011,0.0450263848799111
465,DOG FOOD_NST PURINA_PURINA CHOW_DRY_SINGLE PACK_>40LB (DD-XL)_REM SEGMENT_86-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_PURINA CHOW_DRY_SINGLE PACK_>40LB (DD-XL)_REM SEGMENT_86-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_yearly_seasonality_segment,Own,0.9450794537957564,0.632579917263343,0.8857387975181011,0.0450263848799111
466,DOG FOOD_NST PURINA_PURINA CHOW_DRY_SINGLE PACK_>40LB (DD-XL)_REM SEGMENT_86-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_PURINA CHOW_DRY_SINGLE PACK_21-39.9LB (DD-LRG)_REM SEGMENT_85-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_ln_bp_ratio,Competitor,-0.6194264314004077,0.0494114194100231,0.8857387975181011,0.0450263848799111
467,DOG FOOD_NST PURINA_PURINA CHOW_DRY_SINGLE PACK_>40LB (DD-XL)_REM SEGMENT_86-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,const,,10.233602143799324,3.762497501709392e-11,0.8857387975181011,0.0450263848799111
468,DOG FOOD_NST PURINA_PURINA ONE_DRY_SINGLE PACK_2-8LB (DD-SML)_REM SEGMENT_60-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_GENERAL MILLS_BLUE_DRY_SINGLE PACK_2-8LB (DD-SML)_REM SEGMENT_19-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_ln_comp_acv,Competitor,-0.8363252169551455,3.034547898869005e-06,0.778848832982431,0.0592626799653356
469,DOG FOOD_NST PURINA_PURINA ONE_DRY_SINGLE PACK_2-8LB (DD-SML)_REM SEGMENT_60-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_PURINA ONE_DRY_SINGLE PACK_2-8LB (DD-SML)_REM SEGMENT_60-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_blackfriday_flg,Own,0.1212864481362201,0.044946730260557,0.778848832982431,0.0592626799653356
470,DOG FOOD_NST PURINA_PURINA ONE_DRY_SINGLE PACK_2-8LB (DD-SML)_REM SEGMENT_60-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_PURINA ONE_DRY_SINGLE PACK_2-8LB (DD-SML)_REM SEGMENT_60-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_christmas_flg,Own,0.069239995973186,0.2527298636916174,0.778848832982431,0.0592626799653356
471,DOG FOOD_NST PURINA_PURINA ONE_DRY_SINGLE PACK_2-8LB (DD-SML)_REM SEGMENT_60-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_PURINA ONE_DRY_SINGLE PACK_2-8LB (DD-SML)_REM SEGMENT_60-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_december_flg,Own,0.0692615794239362,0.251879919604769,0.778848832982431,0.0592626799653356
472,DOG FOOD_NST PURINA_PURINA ONE_DRY_SINGLE PACK_2-8LB (DD-SML)_REM SEGMENT_60-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_PURINA ONE_DRY_SINGLE PACK_2-8LB (DD-SML)_REM SEGMENT_60-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_ln_acv,Own,1.8702822744918297,1.5995769473162155e-31,0.778848832982431,0.0592626799653356
473,DOG FOOD_NST PURINA_PURINA ONE_DRY_SINGLE PACK_2-8LB (DD-SML)_REM SEGMENT_60-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_PURINA ONE_DRY_SINGLE PACK_2-8LB (DD-SML)_REM SEGMENT_60-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_ln_base_price,Own,-0.8146424143345796,0.0024704308437798,0.778848832982431,0.0592626799653356
474,DOG FOOD_NST PURINA_PURINA ONE_DRY_SINGLE PACK_2-8LB (DD-SML)_REM SEGMENT_60-petsmart b&m total ta-dog food-dry-usa-pet_care-hills,DOG FOOD_NST PURINA_PURINA ONE_DRY_SINGLE PACK_2-8LB (DD-SML)_REM SEGMENT_60-petsmart b&m total ta-dog food-dry-usa-pet_care-hills_yearly_seasonality_segment,Own,4.971223338911102,0.0540503285053855,0.778848832982431,0.0592626799653356
